"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"66","ENSMUSG00000034687",411.068944870063,-1.06281765360533,0.214987199059433,-4.94363226394476,7.66802842553132e-07,0.00016997155056979
"67","ENSMUSG00000104576",34.0038045710498,-1.12529724036038,0.402653838901775,-2.79470138277978,0.00519476749003636,0.0971273702049685
"68","ENSMUSG00000032661",65.6953490523279,2.24970608440115,0.366761415134293,6.13397699858204,8.57089160969972e-10,8.62336281100624e-07
"69","ENSMUSG00000105434",74.8006583679677,-1.20943640164675,0.329684867997188,-3.66846197398742,0.000244013977489079,0.0129278983446106
"70","ENSMUSG00000004951",3869.6602403358,1.80509046380401,0.519698297563344,3.47334303819611,0.000514017920494002,0.0220989755633912
"71","ENSMUSG00000046245",170.197961486313,1.0101841650282,0.251825660340437,4.01144253394414,6.03488676333277e-05,0.00506985601241079
"72","ENSMUSG00000066682",32.6158955261477,1.3931985434552,0.386335688022263,3.60618650217714,0.000310729849279812,0.0153677628146505
"73","ENSMUSG00000044092",95.9448033403489,1.19200251523832,0.259298435501883,4.59702933776346,4.28557294972468e-06,0.000646779628631436
"74","ENSMUSG00000052271",58.9272134027691,-1.11436395954214,0.282620305011521,-3.94297203626863,8.04780421800885e-05,0.00616931258345529
"75","ENSMUSG00000029641",616.410770614696,-1.0760051782299,0.186722181863015,-5.76259964131785,8.28281130233459e-09,5.07957207801173e-06
"76","ENSMUSG00000059201",15.0549097546362,3.33475773029573,0.8575701133948,3.88861234575289,0.000100818999955483,0.00716165235977212
"77","ENSMUSG00000068587",19.2255750015049,2.61977138381461,0.5572840169116,4.7009627125735,2.58937799350666e-06,0.000467052709064075
"78","ENSMUSG00000029821",26.393081166374,1.68708630547935,0.4548530209121,3.70908013779109,0.000208013588333236,0.0118851987520338
"79","ENSMUSG00000076534",9.17215160980891,2.75323603128974,0.774728196087437,3.55380899416627,0.000379694868331052,0.0178660516305747
"80","ENSMUSG00000076545",8.17779064081145,1.79660853336721,0.629594401783827,2.85359674145272,0.00432273641546563,0.0863514707619291
"81","ENSMUSG00000096422",19.2340399402502,1.90230295844138,0.546694932736915,3.47964256576863,0.000502083152768965,0.0217861458600081
"82","ENSMUSG00000094433",11.295971650814,1.5671987236622,0.500831685625119,3.1291924385856,0.00175287468937064,0.0496649848768195
"83","ENSMUSG00000033508",51.7131261941712,2.75985752174127,0.416049555039602,6.63348269049001,3.27857439645673e-11,5.48356470418281e-08
"84","ENSMUSG00000108152",9.60665561284102,-1.69449123285218,0.592256402031218,-2.86107710620048,0.0042220435411546,0.0854640411040929
"85","ENSMUSG00000005364",15.8503616066258,1.69202731292426,0.487594450761961,3.4701529319707,0.000520162103570165,0.0220989755633912
"86","ENSMUSG00000090192",12.2114466945034,1.80466150308557,0.580485206024081,3.10888457510614,0.00187795067979092,0.0510347660366225
"87","ENSMUSG00000030144",139.833489336332,1.90509443316626,0.332996650747618,5.72106184518401,1.05860351899e-08,6.05324734054111e-06
"88","ENSMUSG00000030142",64.4905819182728,2.35665026100517,0.461336712147802,5.10830852813237,3.25055571541466e-07,8.42305972566183e-05
"89","ENSMUSG00000014543",23.9795842748467,1.87410897673257,0.495919539642374,3.77905855067549,0.000157422409169293,0.00971166435113591
"90","ENSMUSG00000030187",118.500627058667,1.08660246535826,0.241094894128447,4.50694930428247,6.57663385862807e-06,0.000828745957061913
"91","ENSMUSG00000030256",496.926472446872,1.37194553158498,0.187148379279712,7.33079034328409,2.28799363535253e-13,6.01350098617369e-10
"92","ENSMUSG00000053338",9.20428527443729,2.96188354614182,0.844950901978393,3.50539130641411,0.000455936627054625,0.0203600050110461
"93","ENSMUSG00000074417",36.3288887064555,1.7850546260185,0.359492396301137,4.96548645919956,6.85290746580479e-07,0.000159787277386666
"94","ENSMUSG00000030427",103.346279964838,1.02540088042612,0.269271046018376,3.80806215740011,0.00014006007187024,0.00888560414575406
"95","ENSMUSG00000003545",104.27857718057,1.21001649153287,0.401298431761683,3.01525347662324,0.0025676457411652,0.060797356944604
"96","ENSMUSG00000040907",125.595220620925,1.45550498146323,0.333986810781035,4.35797143623578,1.31273511151271e-05,0.00148169942218471
"97","ENSMUSG00000004609",584.747146807516,1.15230994546128,0.219112302933737,5.25899244375046,1.44846840931718e-07,4.75873603475312e-05
"98","ENSMUSG00000030474",101.049424651243,1.41460435930618,0.312133125206455,4.53205457886124,5.84127519659131e-06,0.000779064891621605
"99","ENSMUSG00000109111",9.44160879159016,-1.67062644447509,0.571714523471924,-2.92213399500447,0.00347641943719062,0.074198567059667
"100","ENSMUSG00000059824",2309.05568708925,1.95747740450575,0.545926771351826,3.58560434700544,0.000336298499295435,0.0163683063228503
"101","ENSMUSG00000030854",34.6849988917045,-1.40721538807887,0.443751248436446,-3.17118068520861,0.0015182067826133,0.0454918051897711
"102","ENSMUSG00000108560",13.8337932771927,-1.55552013993883,0.522807473621379,-2.9753211620409,0.00292681950772306,0.0664785497568997
"103","ENSMUSG00000038663",179.158657430826,-1.03489757783717,0.365349359725198,-2.83262458326348,0.00461675717297243,0.0899778585469775
"104","ENSMUSG00000108825",58.762989063418,1.03990147904472,0.272042623301399,3.82256819326654,0.000132068937937235,0.00855564901468048
"105","ENSMUSG00000030747",266.681177382374,1.43773201556675,0.279405350508971,5.14568533833638,2.6654588959882e-07,7.3192705624464e-05
"106","ENSMUSG00000109656",9.41060004950951,2.31936967432371,0.645348211754594,3.59398171727745,0.000325662698616346,0.016020166655464
"107","ENSMUSG00000052749",74.8749860491036,2.52043912149847,0.402470973085971,6.2624121739087,3.79067381038917e-10,4.649387784236e-07
"108","ENSMUSG00000073902",13.9972443185341,1.67642251139509,0.477548209543989,3.51047805832191,0.000447301721775762,0.0200898666563246
"109","ENSMUSG00000030790",192.454600555137,-1.21370316863974,0.31467389817441,-3.85701888742941,0.000114778296575242,0.00777288628817973
"110","ENSMUSG00000055116",374.969627580669,-1.34885740101231,0.314928433833456,-4.28306007365987,1.84340374923695e-05,0.00192698535104894
"111","ENSMUSG00000030954",14.7254272034608,2.34739452912441,0.700625728328988,3.35042581825108,0.000806874181015259,0.030233953528144
"112","ENSMUSG00000110167",33.538043035683,-1.02304298985128,0.333453533253498,-3.06802264132418,0.00215480291208836,0.0548327302580936
"113","ENSMUSG00000059108",77.3351876251148,2.01439337808073,0.403972767904612,4.98645834106416,6.14961586827922e-07,0.000147845465395528
"114","ENSMUSG00000040675",165.523335645384,1.20358992485511,0.25750432287699,4.67405716303282,2.95307079500849e-06,0.0005077625839866
"115","ENSMUSG00000039981",93.8018893269963,1.24722947437632,0.240455682910888,5.18694114141,2.13776257755621e-07,6.14539935966863e-05
"116","ENSMUSG00000111131",25.0726067455781,-1.08186100448608,0.367084685644527,-2.94717008579792,0.00320696755357774,0.0704919821394543
"117","ENSMUSG00000112023",272.610478005209,1.79479870549548,0.316496850318303,5.67082643536715,1.42110313744438e-08,7.26262653408379e-06
"118","ENSMUSG00000112148",244.376664459646,1.38819106347177,0.265755310680225,5.22356847702709,1.7550751858668e-07,5.38164554492956e-05
"119","ENSMUSG00000020108",1051.00774390307,-1.0298620610821,0.187388634750057,-5.49586191529575,3.88806663443158e-08,1.70315833191124e-05
"120","ENSMUSG00000057337",1072.68682607375,1.00335238740037,0.272790778593958,3.67810228986454,0.00023497572933283,0.0128273036445787
"121","ENSMUSG00000009292",120.337015772937,2.27110615514415,0.276659019365836,8.20904433316515,2.22955904956375e-16,2.05097136969369e-12
"122","ENSMUSG00000112907",36.3313554427677,1.15958137532848,0.336048586700118,3.45063607234647,0.000559267157884514,0.0232791791193649
"123","ENSMUSG00000090665",73.7188570632812,1.6946857648312,0.276783377526281,6.12278735803159,9.19523756160365e-10,8.62336281100624e-07
"124","ENSMUSG00000005540",250.960665004583,1.17760486653582,0.296748154073382,3.96836458920182,7.23675590800079e-05,0.00575192658772431
"125","ENSMUSG00000031530",332.808520647095,1.12127574807782,0.255531083720885,4.38802094739514,1.14386760954874e-05,0.001346090030052
"126","ENSMUSG00000031849",27.7181315966318,-2.11073904836968,0.669894165465674,-3.15085450386392,0.00162793563820379,0.0471946732666828
"127","ENSMUSG00000003484",137.387181287486,1.8064098499356,0.307433168765209,5.87578060360551,4.2085541264085e-09,2.86773995620976e-06
"128","ENSMUSG00000034472",90.2244806731527,1.06611121410132,0.225130833080165,4.735518451716,2.18495824049327e-06,0.000401181359895803
"129","ENSMUSG00000031710",24.4394119794631,4.92072911241885,1.34024771508625,3.67150718261228,0.000241124300422082,0.0128859131855077
"130","ENSMUSG00000025316",931.680497070901,-1.09161898221789,0.205797874195155,-5.30432584149398,1.13090152334486e-07,3.92572192952807e-05
"131","ENSMUSG00000031972",40.1533721103154,2.45740450728291,0.814619766646982,3.01662764383648,0.00255603577691543,0.0606116727099808
"132","ENSMUSG00000115801",73.2500907739161,1.94975920757726,0.42931487368907,4.5415598831299,5.58395196986431e-06,0.000766668271205698
"133","ENSMUSG00000115555",27.1958126446255,-1.45671824524247,0.484664584994942,-3.00562139331405,0.00265038778453339,0.0618020715587393
"134","ENSMUSG00000022219",26.0862283254682,-1.28002079952654,0.35720252266784,-3.58345957348353,0.000339073262669631,0.0164598150042107
"135","ENSMUSG00000021986",11.4867397935997,2.23607457138471,0.576987409633725,3.87543044102849,0.000106436382285708,0.00736171639583628
"136","ENSMUSG00000022026",26.2462137419766,1.98250399786994,0.451172942411697,4.39411101931928,1.11226966664273e-05,0.00132974369172068
"137","ENSMUSG00000115816",16.4386986714604,1.93396703480658,0.493542488849473,3.91854212859155,8.90861603551857e-05,0.00663007855628599
"138","ENSMUSG00000022126",15.1651996973996,4.26028679819435,0.928171177642383,4.5899796296366,4.43289268910246e-06,0.000658907211071351
"139","ENSMUSG00000005800",204.21042020652,3.56833634798591,0.601517650307592,5.93222218194463,2.98861815690149e-09,2.11479218656437e-06
"140","ENSMUSG00000078117",32.2237130715607,1.21269801023226,0.401301328490552,3.02191376937046,0.00251182090769803,0.0598607267614358
"141","ENSMUSG00000109564",813.467440193723,-1.00633331084063,0.29151436331084,-3.45208825874417,0.000556265740113095,0.023206750763267
"142","ENSMUSG00000057191",224.01986351056,1.16461243847946,0.217996305784761,5.34234942324822,9.17495775188735e-08,3.37601745438447e-05
"143","ENSMUSG00000111167",30.4981511261771,1.48174062251929,0.398708375392052,3.71635188516491,0.0002021200378242,0.0117054174278223
"144","ENSMUSG00000110997",27.0299134780937,1.22731784429592,0.386004887818077,3.17953964581493,0.00147509189450589,0.0445324087088775
"145","ENSMUSG00000032204",31.5342805763769,1.22623381451661,0.305421575737479,4.01488929377604,5.94737039223491e-05,0.00501925323285954
"146","ENSMUSG00000099094",8.40875207600213,1.87464430430732,0.630860083141169,2.97156906008877,0.0029628223113985,0.0669656079669652
"147","ENSMUSG00000032611",31.5729401112508,-1.26082630514955,0.368358124412992,-3.42282746487206,0.000619734003551293,0.0250590465875531
"148","ENSMUSG00000111720",9.47691901887979,2.5912479588545,0.760317024006809,3.40811513754991,0.000654132874566796,0.0259369323842239
"149","ENSMUSG00000111434",58.799204534753,-1.59798951498625,0.521049564397109,-3.06686661725786,0.00216315358986438,0.0548858048905357
"150","ENSMUSG00000025804",287.754553163617,1.58670809928748,0.283747955875559,5.59196310116627,2.24516540589516e-08,1.03266382844148e-05
"151","ENSMUSG00000049103",1141.61421718275,1.30511472234141,0.241704857909003,5.39962139624334,6.67816816671826e-08,2.67097691154962e-05
"152","ENSMUSG00000058755",30.3075362867604,1.22699378468135,0.329632511874226,3.72230814765479,0.000197409895162881,0.0116252663552407
"153","ENSMUSG00000041046",103.989335945023,1.25784095586045,0.342480988217371,3.67273220743601,0.000239970923275851,0.0128716765202015
"154","ENSMUSG00000044707",89.3130102470768,-1.14082743547613,0.285820820789841,-3.99140773692958,6.56822414553101e-05,0.00541893218966276
"155","ENSMUSG00000020374",11.584412232028,2.04567987592013,0.662391421500783,3.08832483259705,0.00201288319579458,0.0526785562393011
"156","ENSMUSG00000032691",106.375165962868,1.13265218062594,0.221395217678145,5.11597401472575,3.12126032475693e-07,8.32245615288087e-05
