#OTU ID	Fecal_Ctrl_A_HI_14_L_S108	Fecal_Ctrl_A_HI_14_O_S106	Fecal_Ctrl_A_HI_14_R_S107	Fecal_Ctrl_A_HI_35_L_S204	Fecal_Ctrl_A_PR8_14_O_S97	Fecal_Ctrl_A_PR8_35_L_S195	Fecal_Ctrl_B_HI_14_O_S109	Fecal_Ctrl_B_PR8_14_R_S101	Fecal_Ctrl_B_PR8_35_L_S198	Fecal_Ctrl_B_PR8_35_O_S196	Fecal_Ctrl_B_PR8_35_R_S197	Fecal_Ctrl_C_HI_14_L_S114	Fecal_Ctrl_C_HI_14_R_S113	Fecal_Ctrl_C_PR8_14_L_S105	Fecal_Ctrl_C_PR8_14_O_S103	Fecal_Ctrl_C_PR8_35_O_S199	Fecal_Ctrl_C_PR8_35_R_S200	Fecal_Pine_A_HI_14_L_S126	Fecal_Pine_A_HI_14_O_S124	Fecal_Pine_A_HI_14_R_S125	Fecal_Pine_A_HI_35_O_S220	Fecal_Pine_A_PR8_14_L_S117	Fecal_Pine_A_PR8_14_O_S115	Fecal_Pine_A_PR8_14_R_S116	Fecal_Pine_A_PR8_35_R_S212	Fecal_Pine_B_HI_14_L_S129	Fecal_Pine_B_HI_14_O_S127	Fecal_Pine_B_HI_14_R_S128	Fecal_Pine_B_PR8_14_L_S120	Fecal_Pine_B_PR8_14_O_S118	Fecal_Pine_B_PR8_14_R_S119	Fecal_Pine_B_PR8_35_R_S215	Fecal_Pine_C_HI_14_L_S132	Fecal_Pine_C_HI_14_O_S130	Fecal_Pine_C_HI_14_R_S131	Fecal_Pine_C_HI_35_L_S228	Fecal_Pine_C_PR8_14_L_S123	Fecal_Pine_C_PR8_14_O_S121	Fecal_Pine_C_PR8_14_R_S122	Fecal_Pine_C_PR8_35_L_S219	Fecal_River_A_HI_14_L_S159	Fecal_River_A_HI_14_O_S157	Fecal_River_A_HI_14_R_S158	Fecal_River_A_HI_35_O_S256	Fecal_River_A_HI_35_R_S257	Fecal_River_A_PR8_14_L_S153	Fecal_River_A_PR8_14_O_S151	Fecal_River_A_PR8_14_R_S152	Fecal_River_A_PR8_35_O_S247	Fecal_River_A_PR8_35_R_S248	Fecal_River_B_HI_14_L_S165	Fecal_River_B_HI_14_O_S163	Fecal_River_B_HI_14_R_S164	Fecal_River_B_HI_35_R_S260	Fecal_River_B_PR8_14_L_S162	Fecal_River_B_PR8_14_O_S160	Fecal_River_B_PR8_14_R_S161	Fecal_River_B_PR8_35_L_S252	Fecal_River_C_HI_14_L_S168	Fecal_River_C_HI_14_O_S166	Fecal_River_C_HI_14_R_S167	Fecal_River_C_HI_35_R_S263	Fecal_River_C_PR8_14_L_S156	Fecal_River_C_PR8_14_O_S154	Fecal_River_C_PR8_14_R_S155	Fecal_River_C_PR8_35_L_S255	Fecal_River_C_PR8_35_O_S253	Fecal_Road_A_HI_14_L_S144	Fecal_Road_A_HI_14_O_S142	Fecal_Road_A_HI_14_R_S143	Fecal_Road_A_PR8_14_L_S135	Fecal_Road_A_PR8_14_O_S133	Fecal_Road_A_PR8_14_R_S134	Fecal_Road_A_PR8_35_L_S231	Fecal_Road_A_PR8_35_O_S229	Fecal_Road_A_PR8_35_R_S230	Fecal_Road_B_HI_14_L_S147	Fecal_Road_B_HI_14_O_S145	Fecal_Road_B_HI_14_R_S146	Fecal_Road_B_HI_35_L_S243	Fecal_Road_B_PR8_14_L_S138	Fecal_Road_B_PR8_14_O_S136	Fecal_Road_B_PR8_14_R_S137	Fecal_Road_B_PR8_35_O_S232	Fecal_Road_C_HI_14_L_S150	Fecal_Road_C_HI_14_O_S148	Fecal_Road_C_HI_14_R_S149	Fecal_Road_C_HI_35_O_S244	Fecal_Road_C_HI_35_R_S245	Fecal_Road_C_PR8_14_L_S141	Fecal_Road_C_PR8_14_O_S139	Fecal_Road_C_PR8_14_R_S140	Fecal_Road_C_PR8_35_L_S237	Fecal_Road_C_PR8_35_O_S235	Fecal_Road_C_PR8_35_R_S236
49893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	9
49894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	22	0	132	0	89	0	50	34	18	10	14	34	0	31	0	0	0	0	0	0	0	90	57	609	320	1303	15	0	0	0	0	0	0	14	0	0	0	0	14	0	367	25	355	0	21	15	444	25	993	560	1998	0	189	0	0	0	0	0	0	0	0	12	9	12	0	0	0	69	425	0	600	2260	1978	0	3193	1664
49920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
49937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	59	53	0	62	0	0	0	0	0	0	0	0	0	0	0	54	0	35	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0
